t,x0,x1
18.78,1.79124,-130.97
18.79,0.481546,-131.567
18.8,-0.834122,-131.727
18.81,-2.15139,-131.449
18.82,-3.46589,-130.732
18.83,-4.77321,-129.577
18.84,-6.06898,-127.986
18.85,-7.34883,-125.963
18.86,-8.60846,-123.513
18.87,-9.84359,-120.644
18.88,-11.05,-117.362
18.89,-12.2237,-113.679
18.9,-13.3604,-109.605
18.91,-14.4565,-105.151
18.92,-15.508,-100.332
18.93,-16.5113,-95.1629
18.94,-17.463,-89.6591
18.95,-18.3595,-83.8382
18.96,-19.1979,-77.7183
18.97,-19.9751,-71.319
18.98,-20.6883,-64.6606
18.99,-21.3349,-57.7645
19,-21.9126,-50.6529
19.01,-22.4191,-43.3487
19.02,-22.8526,-35.8757
19.03,-23.2113,-28.2582
19.04,-23.4939,-20.5211
19.05,-23.6991,-12.6898
19.06,-23.826,-4.79005
19.07,-23.8739,3.15196
19.08,-23.8424,11.1099
19.09,-23.7313,19.0574
19.1,-23.5407,26.9678
19.11,-23.271,34.8147
19.12,-22.9229,42.5717
19.13,-22.4972,50.2127
19.14,-21.9951,57.7118
19.15,-21.4179,65.0435
19.16,-20.7675,72.1828
19.17,-20.0457,79.1053
19.18,-19.2546,85.7872
19.19,-18.3967,92.2054
19.2,-17.4747,98.3376
19.21,-16.4913,104.163
19.22,-15.4497,109.66
19.23,-14.3531,114.81
19.24,-13.205,119.594
19.25,-12.0091,123.996
19.26,-10.7691,127.999
19.27,-9.48912,131.588
19.28,-8.17324,134.751
19.29,-6.82573,137.476
19.3,-5.45097,139.751
19.31,-4.05346,141.568
19.32,-2.63778,142.919
19.33,-1.20859,143.798
19.34,0.229396,144.201
19.35,1.67141,144.125
19.36,3.11266,143.568
19.37,4.54833,142.53
19.38,5.97363,141.014
19.39,7.38377,139.023
19.4,8.774,136.562
19.41,10.1396,133.637
19.42,11.476,130.257
19.43,12.7786,126.432
19.44,14.0429,122.172
19.45,15.2646,117.491
19.46,16.4395,112.403
19.47,17.5635,106.923
19.48,18.6328,101.069
19.49,19.6434,94.8577
19.5,20.592,88.3099
19.51,21.4751,81.4459
19.52,22.2896,74.2875
19.53,23.0325,66.8576
19.54,23.701,59.1802
19.55,24.2928,51.2798
19.56,24.8056,43.1822
19.57,25.2375,34.9136
19.58,25.5866,26.5012
19.59,25.8516,17.9723
19.6,26.0313,9.3551
19.61,26.1249,0.677987
19.62,26.1317,-8.03031
19.63,26.0514,-16.7409
19.64,25.8839,-25.4246
19.65,25.6297,-34.0526
19.66,25.2892,-42.5959
19.67,24.8632,-51.0256
19.68,24.353,-59.3133
19.69,23.7598,-67.431
19.7,23.0855,-75.3509
19.71,22.332,-83.0461
19.72,21.5015,-90.4901
19.73,20.5966,-97.6573
19.74,19.6201,-104.523
19.75,18.5748,-111.063
19.76,17.4642,-117.254
19.77,16.2917,-123.076
19.78,15.0609,-128.506
19.79,13.7758,-133.527
19.8,12.4406,-138.119
19.81,11.0594,-142.266
19.82,9.63674,-145.952
19.83,8.17722,-149.164
19.84,6.68558,-151.89
19.85,5.16668,-154.119
19.86,3.62549,-155.841
19.87,2.06708,-157.049
19.88,0.496592,-157.738
19.89,-1.08079,-157.904
19.9,-2.65983,-157.544
19.91,-4.23526,-156.657
19.92,-5.80183,-155.245
19.93,-7.35429,-153.311
19.94,-8.8874,-150.86
19.95,-10.396,-147.897
19.96,-11.875,-144.432
19.97,-13.3193,-140.474
19.98,-14.724,-136.034
19.99,-16.0844,-131.126
20,-17.3956,-125.764
