t,x0,x1
0.03,0.000149133,0.00995057
0.0301,0.000150128,0.00998341
0.0302,0.000151126,0.0100162
0.0303,0.000152128,0.0100491
0.0304,0.000153133,0.0100819
0.0305,0.000154141,0.0101147
0.0306,0.000155152,0.0101475
0.0307,0.000156167,0.0101804
0.0308,0.000157185,0.0102132
0.0309,0.000158207,0.010246
0.031,0.000159231,0.0102788
0.0311,0.000160259,0.0103116
0.0312,0.00016129,0.0103444
0.0313,0.000162325,0.0103772
0.0314,0.000163362,0.01041
0.0315,0.000164403,0.0104428
0.0316,0.000165448,0.0104755
0.0317,0.000166495,0.0105083
0.0318,0.000167546,0.0105411
0.0319,0.0001686,0.0105739
0.032,0.000169657,0.0106067
0.0321,0.000170718,0.0106394
0.0322,0.000171782,0.0106722
0.0323,0.000172849,0.0107049
0.0324,0.00017392,0.0107377
0.0325,0.000174994,0.0107705
0.0326,0.000176071,0.0108032
0.0327,0.000177151,0.010836
0.0328,0.000178235,0.0108687
0.0329,0.000179321,0.0109014
0.033,0.000180412,0.0109342
0.0331,0.000181505,0.0109669
0.0332,0.000182602,0.0109996
0.0333,0.000183702,0.0110324
0.0334,0.000184805,0.0110651
0.0335,0.000185911,0.0110978
0.0336,0.000187021,0.0111305
0.0337,0.000188134,0.0111632
0.0338,0.00018925,0.0111959
0.0339,0.00019037,0.0112286
0.034,0.000191493,0.0112613
0.0341,0.000192619,0.011294
0.0342,0.000193748,0.0113267
0.0343,0.000194881,0.0113594
0.0344,0.000196017,0.0113921
0.0345,0.000197156,0.0114248
0.0346,0.000198299,0.0114574
0.0347,0.000199445,0.0114901
0.0348,0.000200594,0.0115228
0.0349,0.000201746,0.0115554
0.035,0.000202901,0.0115881
0.0351,0.00020406,0.0116208
0.0352,0.000205222,0.0116534
0.0353,0.000206388,0.0116861
0.0354,0.000207556,0.0117187
0.0355,0.000208728,0.0117514
0.0356,0.000209903,0.011784
0.0357,0.000211082,0.0118166
0.0358,0.000212263,0.0118493
0.0359,0.000213448,0.0118819
0.036,0.000214636,0.0119145
0.0361,0.000215828,0.0119471
0.0362,0.000217023,0.0119797
0.0363,0.000218221,0.0120123
0.0364,0.000219422,0.0120449
0.0365,0.000220626,0.0120775
0.0366,0.000221834,0.0121101
0.0367,0.000223045,0.0121427
0.0368,0.000224259,0.0121753
0.0369,0.000225477,0.0122079
0.037,0.000226698,0.0122405
0.0371,0.000227922,0.0122731
0.0372,0.000229149,0.0123057
0.0373,0.00023038,0.0123382
0.0374,0.000231613,0.0123708
0.0375,0.00023285,0.0124033
0.0376,0.000234091,0.0124359
0.0377,0.000235334,0.0124685
0.0378,0.000236581,0.012501
0.0379,0.000237831,0.0125336
0.038,0.000239085,0.0125661
0.0381,0.000240341,0.0125986
0.0382,0.000241601,0.0126312
0.0383,0.000242864,0.0126637
0.0384,0.000244131,0.0126962
0.0385,0.0002454,0.0127287
0.0386,0.000246673,0.0127612
0.0387,0.000247949,0.0127938
0.0388,0.000249229,0.0128263
0.0389,0.000250511,0.0128588
0.039,0.000251797,0.0128913
0.0391,0.000253086,0.0129238
0.0392,0.000254379,0.0129562
0.0393,0.000255674,0.0129887
0.0394,0.000256973,0.0130212
0.0395,0.000258275,0.0130537
0.0396,0.000259581,0.0130862
0.0397,0.000260889,0.0131186
0.0398,0.000262201,0.0131511
0.0399,0.000263516,0.0131836
0.04,0.000264835,0.013216
0.0401,0.000266156,0.0132485
0.0402,0.000267481,0.0132809
0.0403,0.000268809,0.0133133
0.0404,0.00027014,0.0133458
0.0405,0.000271475,0.0133782
0.0406,0.000272813,0.0134106
0.0407,0.000274154,0.0134431
0.0408,0.000275498,0.0134755
0.0409,0.000276846,0.0135079
0.041,0.000278197,0.0135403
0.0411,0.000279551,0.0135727
0.0412,0.000280908,0.0136051
0.0413,0.000282268,0.0136375
0.0414,0.000283632,0.0136699
0.0415,0.000284999,0.0137023
0.0416,0.000286369,0.0137347
0.0417,0.000287743,0.0137671
0.0418,0.000289119,0.0137994
0.0419,0.000290499,0.0138318
0.042,0.000291883,0.0138642
0.0421,0.000293269,0.0138965
0.0422,0.000294659,0.0139289
0.0423,0.000296052,0.0139612
0.0424,0.000297448,0.0139936
0.0425,0.000298847,0.0140259
0.0426,0.00030025,0.0140583
0.0427,0.000301655,0.0140906
0.0428,0.000303065,0.0141229
0.0429,0.000304477,0.0141552
0.043,0.000305892,0.0141876
0.0431,0.000307311,0.0142199
0.0432,0.000308733,0.0142522
0.0433,0.000310158,0.0142845
0.0434,0.000311587,0.0143168
0.0435,0.000313018,0.0143491
0.0436,0.000314453,0.0143814
0.0437,0.000315891,0.0144137
0.0438,0.000317333,0.0144459
0.0439,0.000318777,0.0144782
